Symbol;Name;LastSale;MarketCap;ADR TSO;IPOyear;Sector;Industry;Summary Quote
OFLX;Omega Flex, Inc.;47.03;474618388.65999997;;;Capital Goods;Industrial Specialties;http://www.nasdaq.com/symbol/oflx
BANFP;BancFirst Corporation;28.8999;28899900.0;;;Finance;Major Banks;http://www.nasdaq.com/symbol/banfp
TFSL;TFS Financial Corporation;16.48;4671557584.0;;;Finance;Savings Institutions;http://www.nasdaq.com/symbol/tfsl
UMPQ;Umpqua Holdings Corporation;17.27;3805332573.1299996;;;Finance;Savings Institutions;http://www.nasdaq.com/symbol/umpq
WHFBL;WhiteHorse Finance, Inc.;25.68;0.0;;;;;http://www.nasdaq.com/symbol/whfbl
IPGP;IPG Photonics Corporation;119.03;6370146245.47;;2006;Technology;Semiconductors;http://www.nasdaq.com/symbol/ipgp
ANDAW;Andina Acquisition Corp. II;0.35000000000000003;0.0;;2015;Finance;Business Services;http://www.nasdaq.com/symbol/andaw
FGM;First Trust Germany AlphaDEX Fund;39.29;137515078.58;;;;;http://www.nasdaq.com/symbol/fgm
PNBK;Patriot National Bancorp Inc.;15.204;60206365.212000005;;;Finance;Major Banks;http://www.nasdaq.com/symbol/pnbk
VICR;Vicor Corporation;15.75;615502046.25;;;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/vicr
CNCR;Loncar Cancer Immunotherapy ETF;23.4494;0.0;;;;;http://www.nasdaq.com/symbol/cncr
NEOT;Neothetics, Inc.;1.4;19359894.400000002;;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/neot
KBWR;PowerShares KBW Regional Banking Portfolio;52.17;237373500.0;;;;;http://www.nasdaq.com/symbol/kbwr
ROCK;Gibraltar Industries, Inc.;40.1;1266385829.3999999;;1993;Capital Goods;Steel/Iron Ore;http://www.nasdaq.com/symbol/rock
BATRA;Liberty Media Corporation;22.46;0.0;;;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/batra
JCTCF;Jewett-Cameron Trading Company;12.5647;28726598.221800003;;;Consumer Services;RETAIL: Building Materials;http://www.nasdaq.com/symbol/jctcf
TIVO;TiVo Corporation;18.05;2186758276.15;;;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/tivo
WEBK;Wellesley Bancorp, Inc.;26.0;63921858.0;;2012;Finance;Banks;http://www.nasdaq.com/symbol/webk
CPAAW;Conyers Park Acquisition Corp.;2.5;0.0;;2016;Finance;Business Services;http://www.nasdaq.com/symbol/cpaaw
FRTA;Forterra, Inc.;17.88;1143003567.1200001;;2016;Capital Goods;Building Materials;http://www.nasdaq.com/symbol/frta
PSCF;PowerShares S&P SmallCap Financials Portfolio;50.06;240288000.0;;;;;http://www.nasdaq.com/symbol/pscf
TCRD;THL Credit, Inc.;9.71;319705303.86;;2010;;;http://www.nasdaq.com/symbol/tcrd
SNAK;Inventure Foods, Inc.;4.29;84392167.86;;1996;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/snak
MDGL;Madrigal Pharmaceuticals, Inc.;15.22;176097667.78;;;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mdgl
NOVT;Novanta Inc.;26.8;923511571.5999999;;;Miscellaneous;Industrial Machinery/Components;http://www.nasdaq.com/symbol/novt
BUR;Burcon NutraScience Corp;1.52;57497305.99999999;;;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/bur
CHMG;Chemung Financial Corp;37.12;175632797.44;;;Finance;Major Banks;http://www.nasdaq.com/symbol/chmg
DHIL;Diamond Hill Investment Group, Inc.;190.1;653230174.5;;;Finance;Investment Managers;http://www.nasdaq.com/symbol/dhil
DLTR;Dollar Tree, Inc.;74.92;17686470561.64;;1995;Consumer Services;Department/Specialty Retail Stores;http://www.nasdaq.com/symbol/dltr
DMLP;Dorchester Minerals, L.P.;17.35;532218727.85;;;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/dmlp
DLBS;iPath US Treasury Long Bond Bear ETN;19.16;21584659.68;;;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dlbs
SOHOM;Sotherly Hotels LP;25.8;0.0;;;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/sohom
FCAN;First Trust Canada AlphaDEX Fund;23.1728;18538286.345599998;;;;;http://www.nasdaq.com/symbol/fcan
FRBK;Republic First Bancorp, Inc.;7.95;451884073.79999995;;;Finance;Major Banks;http://www.nasdaq.com/symbol/frbk
FYT;First Trust Small Cap Value AlphaDEX Fund;33.25;113050066.5;;;;;http://www.nasdaq.com/symbol/fyt
ICCC;ImmuCell Corporation;5.6562;27417807.318;;1987;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/iccc
MDGS;Medigus Ltd.;3.35;1148235.95;342757;;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mdgs
SHIPW;Seanergy Maritime Holdings Corp;0.18;0.0;;;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/shipw
SRRA;Sierra Oncology, Inc.;1.45;75716943.9;;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/srra
STLD;Steel Dynamics, Inc.;33.89;8213233264.7300005;;1996;Basic Industries;Steel/Iron Ore;http://www.nasdaq.com/symbol/stld
STRL;Sterling Construction Company Inc;9.64;241492073.8;;;Basic Industries;Military/Government/Technical;http://www.nasdaq.com/symbol/strl
VIGI;Vanguard International Dividend Appreciation ETF;57.34;232712383.10000002;;;;;http://www.nasdaq.com/symbol/vigi
GSIT;GSI Technology, Inc.;8.58;174892369.07999998;;2007;Technology;Semiconductors;http://www.nasdaq.com/symbol/gsit
NFEC;NF Energy Saving Corporation;1.03;6852887.67;;;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/nfec
PHII;PHI, Inc.;11.9401;187285280.3603;;;Transportation;Transportation Services;http://www.nasdaq.com/symbol/phii
FDUS;Fidus Investment Corporation;16.88;378889762.88;;2011;;;http://www.nasdaq.com/symbol/fdus
SIMO;Silicon Motion Technology Corporation;44.75;1577311126.0;35247176;2005;Technology;Semiconductors;http://www.nasdaq.com/symbol/simo
TWMC;Trans World Entertainment Corp.;1.925;69522121.9;;;Consumer Services;Consumer Electronics/Video Chains;http://www.nasdaq.com/symbol/twmc
MCHP;Microchip Technology Incorporated;73.15;15832012869.75;;1993;Technology;Semiconductors;http://www.nasdaq.com/symbol/mchp
FLDM;Fluidigm Corporation;5.6;163567493.6;;2011;Capital Goods;Biotechnology: Laboratory Analytical Instruments;http://www.nasdaq.com/symbol/fldm
PNK;Pinnacle Entertainment, Inc.;18.8;1060490553.6;;;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/pnk
RELY;Real Industry, Inc.;2.65;78940683.05;;;Consumer Non-Durables;Telecommunications Equipment;http://www.nasdaq.com/symbol/rely
RMCF;Rocky Mountain Chocolate Factory, Inc.;11.3428;66404970.721599996;;;Consumer Non-Durables;Specialty Foods;http://www.nasdaq.com/symbol/rmcf
UTMD;Utah Medical Products, Inc.;60.85;226053490.5;;;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/utmd
AEIS;Advanced Energy Industries, Inc.;66.45;2641901025.6000004;;1995;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/aeis
ARCC;Ares Capital Corporation;17.37;7398589628.97;;2004;;;http://www.nasdaq.com/symbol/arcc
DMPI;DelMar Pharmaceuticals, Inc.;4.0;42409831.99999999;;;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/dmpi
HMNY;Helios and Matheson Analytics Inc;2.45;14359917.950000001;;;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/hmny
IMMR;Immersion Corporation;8.33;241444358.60999998;;1999;Technology;Computer peripheral equipment;http://www.nasdaq.com/symbol/immr
ADXSW;Advaxis, Inc.;4.07;0.0;;;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/adxsw
FENX;Fenix Parts, Inc.;1.8;36255493.8;;2015;Consumer Services;Motor Vehicles;http://www.nasdaq.com/symbol/fenx
SITO;SITO Mobile, Ltd.;2.31;47773218.57000001;;;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/sito
GNRX;VanEck Vectors Generic Drugs ETF;22.644;6793200.0;;;;;http://www.nasdaq.com/symbol/gnrx
INTG;The Intergroup Corporation;26.22;62066043.72;;;Consumer Services;Building operators;http://www.nasdaq.com/symbol/intg
AMGN;Amgen Inc.;165.74;122059685580.34;;1983;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/amgn
DVAX;Dynavax Technologies Corporation;6.0;267785508.0;;2004;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/dvax
THFF;First Financial Corporation Indiana;46.5;568404375.0;;;Finance;Major Banks;http://www.nasdaq.com/symbol/thff
FTR;Frontier Communications Corporation;2.09;2450577250.0;;;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/ftr
FRPH;FRP Holdings, Inc.;40.5;401519187.0;;;Finance;Real Estate;http://www.nasdaq.com/symbol/frph
HIIQ;Health Insurance Innovations, Inc.;15.55;245011771.2;;2013;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/hiiq
LAKE;Lakeland Industries, Inc.;10.0;72617140.0;;1986;Health Care;Industrial Specialties;http://www.nasdaq.com/symbol/lake
LINC;Lincoln Educational Services Corporation;2.92;72179786.6;;2005;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/linc
POPE;Pope Resources;71.95;314248460.25;;;Consumer Non-Durables;Environmental Services;http://www.nasdaq.com/symbol/pope
JCS;Communications Systems, Inc.;4.32;38285602.56;;;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/jcs
CNFR;Conifer Holdings, Inc.;7.25;55339757.5;;2015;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/cnfr
FOGO;Fogo de Chao, Inc.;15.55;438708169.2;;2015;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/fogo
OPXA;Opexa Therapeutics, Inc.;0.77;5498611.58;;;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/opxa
ONVO;Organovo Holdings, Inc.;3.03;316364133.15;;;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/onvo
FRSH;"Papa Murphy&#39;s Holdings, Inc.";4.18;70923326.53999999;;2014;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/frsh
ABAX;ABAXIS, Inc.;48.08;1083723200.0;;1992;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/abax
TEDU;Tarena International, Inc.;18.19;550113239.61;30242619;2014;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/tedu
TOPS;TOP Ships Inc.;1.16;11609377.44;;;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/tops
NVGN;Novogen Limited;1.3948;9814860.2948;7036751;;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/nvgn
SLP;Simulations Plus, Inc.;10.95;188677238.10000002;;;Technology;EDP Services;http://www.nasdaq.com/symbol/slp
TECD;Tech Data Corporation;91.11;3462776406.06;;1986;Technology;Retail: Computer Software & Peripheral Equipment;http://www.nasdaq.com/symbol/tecd
MGI;Moneygram International, Inc.;16.66;897972284.0200001;;;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/mgi
NVET;Nexvet Biopharma plc;3.8114;44792723.8428;;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/nvet
PKOH;Park-Ohio Holdings Corp.;35.35;438880890.35;;;Capital Goods;Industrial Specialties;http://www.nasdaq.com/symbol/pkoh
CLIRW;ClearSign Combustion Corporation;1.75;0.0;;;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/clirw
USLV;VelocityShares 3x Long Silver ETN linked to the S&P GSCI Silve;15.17;250190663.71000004;;;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/uslv
KEYW;The KEYW Holding Corporation;9.74;482130749.97999996;;2010;Technology;EDP Services;http://www.nasdaq.com/symbol/keyw
DCTH;Delcath Systems, Inc.;0.09;6354000.0;;2000;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/dcth
NXEOU;Nexeo Solutions, Inc.;9.7346;0.0;;2014;Consumer Durables;Specialty Chemicals;http://www.nasdaq.com/symbol/nxeou
RLJE;RLJ Entertainment, Inc.;2.34;12261798.9;;;Consumer Services;Movies/Entertainment;http://www.nasdaq.com/symbol/rlje
DCIX;Diana Containerships Inc.;1.5;14041911.0;;;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/dcix
ICPT;Intercept Pharmaceuticals, Inc.;116.73;2898577609.83;;2012;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/icpt
MSFT;Microsoft Corporation;64.98;502134887703.6;;1986;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/msft
SGMO;Sangamo Therapeutics, Inc.;4.1;290587524.59999996;;2000;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/sgmo
IROQ;IF Bancorp, Inc.;19.8001;78020472.4408;;2011;Finance;Savings Institutions;http://www.nasdaq.com/symbol/iroq
SPTN;SpartanNash Company;33.76;1266651703.04;;;Consumer Non-Durables;Food Distributors;http://www.nasdaq.com/symbol/sptn
LMBS;First Trust Low Duration Opportunities ETF;52.075;460863854.15000004;;;;;http://www.nasdaq.com/symbol/lmbs
QUMU;Qumu Corporation;2.77;25559474.189999998;;;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/qumu
COHR;Coherent, Inc.;197.96;4860675790.88;;;Capital Goods;Biotechnology: Laboratory Analytical Instruments;http://www.nasdaq.com/symbol/cohr
SINO;Sino-Global Shipping America, Ltd.;2.59;25525835.65;;;Transportation;Oil Refining/Marketing;http://www.nasdaq.com/symbol/sino
ZIONW;Zions Bancorporation;10.39;0.0;;;Finance;Major Banks;http://www.nasdaq.com/symbol/zionw
CCMP;Cabot Microelectronics Corporation;73.32;1835135738.28;;2000;Technology;Semiconductors;http://www.nasdaq.com/symbol/ccmp
GENE;Genetic Technologies Ltd;1.17;15455767.860000001;13210058;;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/gene
KBSF;KBS Fashion Group Limited;5.05;8927905.1;;2013;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/kbsf
NHLD;National Holdings Corporation;2.8064;34905767.4624;;;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/nhld
ANDA;Andina Acquisition Corp. II;10.14;53843400.0;;2015;Finance;Business Services;http://www.nasdaq.com/symbol/anda
BLBD;Blue Bird Corporation;16.95;390358974.6;;2014;Capital Goods;Construction/Ag Equipment/Trucks;http://www.nasdaq.com/symbol/blbd
XOG;Extraction Oil & Gas, Inc.;16.91;2905723170.55;;2016;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/xog
ESGG;FlexShares STOXX Global ESG Impact Index Fund;82.8166;8281742.8166;;;;;http://www.nasdaq.com/symbol/esgg
HSTM;HealthStream, Inc.;22.73;722294414.93;;2000;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/hstm
NLST;Netlist, Inc.;0.9;54856671.300000004;;2006;Technology;Semiconductors;http://www.nasdaq.com/symbol/nlst
RNST;Renasant Corporation;39.06;1734057255.42;;;Finance;Major Banks;http://www.nasdaq.com/symbol/rnst
SKYY;First Trust Cloud Computing ETF;38.23;779892076.46;;;;;http://www.nasdaq.com/symbol/skyy
MPCT;iShares MSCI Global Impact ETF;51.58;20632000.0;;;;;http://www.nasdaq.com/symbol/mpct
LBTYA;Liberty Global plc;35.13;31439301288.659996;;;Consumer Services;Television Services;http://www.nasdaq.com/symbol/lbtya
DXLG;Destination XL Group, Inc.;2.6;129970503.0;;;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/dxlg
OVBC;Ohio Valley Banc Corp.;28.44;133124312.51999998;;;Finance;Major Banks;http://www.nasdaq.com/symbol/ovbc
CELG;Celgene Corporation;123.38;95985503191.98001;;1987;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/celg
CHDN;Churchill Downs, Incorporated;154.55;2539393122.2;;;Consumer Services;Services-Misc. Amusement & Recreation;http://www.nasdaq.com/symbol/chdn
AMTX;Aemetis, Inc;1.15;22650914.05;;;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/amtx
FSNN;Fusion Telecommunications International, Inc.;1.74;31429409.46;;;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/fsnn
NEWTZ;Newtek Business Services Corp.;26.73;0.0;;;;;http://www.nasdaq.com/symbol/newtz
PLPM;Planet Payment, Inc.;3.76;186334835.12;;;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/plpm
BRKR;Bruker Corporation;23.19;3707720047.65;;;Capital Goods;Biotechnology: Laboratory Analytical Instruments;http://www.nasdaq.com/symbol/brkr
CGNT;Cogentix Medical, Inc.;1.85;111646721.15;;;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/cgnt
GRIF;Griffin Industrial Realty, Inc.;30.76;154677736.60000002;;;Finance;Real Estate;http://www.nasdaq.com/symbol/grif
HBHC;Hancock Holding Company;43.5;3759482976.0;;;Finance;Major Banks;http://www.nasdaq.com/symbol/hbhc
NTLA;Intellia Therapeutics, Inc.;13.07;470814101.14000005;;2016;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/ntla
TILE;Interface, Inc.;18.6;1194690071.3999999;;;Consumer Durables;Home Furnishings;http://www.nasdaq.com/symbol/tile
IBOC;International Bancshares Corporation;34.6;2283241232.6;;;Finance;Major Banks;http://www.nasdaq.com/symbol/iboc
ASML;ASML Holding N.V.;132.24;9002084204.88;68073837;1995;Technology;Industrial Machinery/Components;http://www.nasdaq.com/symbol/asml
ACWX;iShares MSCI ACWI ex US Index Fund;43.62;2076312000.0000002;;;;;http://www.nasdaq.com/symbol/acwx
MZOR;Mazor Robotics Ltd.;28.87;384685821.2;13324760;;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mzor
SBCP;Sunshine Bancorp, Inc.;19.86;158603429.64000002;;2014;Finance;Savings Institutions;http://www.nasdaq.com/symbol/sbcp
VTWG;Vanguard Russell 2000 Growth ETF;115.12;184192000.0;;;;;http://www.nasdaq.com/symbol/vtwg
IDLB;PowerShares FTSE International Low Beta Equal Weight Portfolio;26.29;159054526.29000002;;;;;http://www.nasdaq.com/symbol/idlb
WMIH;WMIH Corp.;1.3;268295040.00000003;;;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/wmih
ARII;American Railcar Industries, Inc.;39.8;759538344.4;;2006;Capital Goods;Railroads;http://www.nasdaq.com/symbol/arii
NDAQ;Nasdaq, Inc.;69.85;11647312455.900002;;;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ndaq
FSTR;L.B. Foster Company;12.55;129517631.5;;;Basic Industries;Metal Fabrications;http://www.nasdaq.com/symbol/fstr
NTWK;NetSol Technologies Inc.;5.1;56064575.4;;;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/ntwk
PBMD;Prima BioMed Ltd;2.5;15781382.499999998;6312553;;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/pbmd
USAK;USA Truck, Inc.;7.28;59892290.64;;1992;Transportation;Trucking Freight/Courier Services;http://www.nasdaq.com/symbol/usak
WEYS;Weyco Group, Inc.;27.09;284127396.84;;;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/weys
UAE;iShares MSCI UAE Capped ETF;16.9;42250000.0;;;;;http://www.nasdaq.com/symbol/uae
MIRN;Mirna Therapeutics, Inc.;2.08;43381921.44;;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mirn
TASR;TASER International, Inc.;22.5;1177529580.0;;;Capital Goods;Ordnance And Accessories;http://www.nasdaq.com/symbol/tasr
ANGO;AngioDynamics, Inc.;16.97;630383283.3100001;;2004;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/ango
BDE;Black Diamond, Inc.;5.45;163586862.10000002;;;Consumer Non-Durables;Recreational Products/Toys;http://www.nasdaq.com/symbol/bde
PFBI;Premier Financial Bancorp, Inc.;19.42;206643073.70000002;;1996;Finance;Major Banks;http://www.nasdaq.com/symbol/pfbi
JOUT;Johnson Outdoors Inc.;36.0;359393652.0;;;Consumer Non-Durables;Recreational Products/Toys;http://www.nasdaq.com/symbol/jout
KNSL;Kinsale Capital Group, Inc.;32.6;683579848.2;;2016;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/knsl
UCBI;United Community Banks, Inc.;26.58;1886124295.56;;;Finance;Major Banks;http://www.nasdaq.com/symbol/ucbi
ATHN;athenahealth, Inc.;108.6;4291711597.8;;2007;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/athn
BIIB;Biogen Inc.;274.82;59347913524.899994;;;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/biib
SGEN;Seattle Genetics, Inc.;63.69;9075422224.44;;2001;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/sgen
SNDE;Sundance Energy Australia Limited;9.65;2416572.3;250422;;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/snde
TRPX;Therapix Biosciences Ltd.;8.94;17880000.0;2000000;2017;;;http://www.nasdaq.com/symbol/trpx
